time,q1,q2,dq1,dq2,tau1,tau2,dt,q1_ref,q2_ref,dq1_ref,dq2_ref,ddq1_ref,ddq2_ref,frequency_hz,frequency_index,cycle_index,valid_for_fit
30.238,2.584557,0.510714,3.289379,-0.021978,-2.249185,-0.207308,0.002,2.474887,0.5059,2.220869,0.0,-97.70462,0.0,1.0,3,6,0
30.265,2.629523,0.51129,0.710623,0.021978,-2.655926,-0.225272,0.002,2.498805,0.5059,-0.485595,0.0,-98.64888,0.0,1.0,3,6,0
30.285,2.614758,0.511769,-1.282051,-0.021978,-2.983802,-0.240221,0.002,2.469418,0.5059,-2.449437,0.0,-97.488716,0.0,1.0,3,6,0
30.313,2.526457,0.511769,-4.197802,-0.021978,-3.216753,-0.250624,0.002,2.365625,0.5059,-5.080513,0.0,-93.391159,0.0,1.0,3,6,0
30.333,2.412078,0.510427,-6.263737,-0.095238,-3.358367,-0.182132,0.002,2.245633,0.5059,-6.90331,0.0,-88.654045,0.0,1.0,3,6,0
30.36,2.182073,0.507742,-9.282051,-0.139194,-3.116818,-0.092408,0.002,2.023303,0.5059,-9.226329,0.0,-79.876808,0.0,1.0,3,6,0
30.383,1.929058,0.504195,-11.714285,-0.197802,-1.253357,0.019272,0.0045,1.82332,0.5059,-10.746824,0.0,-71.981812,0.0,1.0,3,6,0
30.403,1.672496,0.501414,-13.34066,-0.139194,-1.981713,0.107287,0.002,1.564137,0.5059,-12.253783,0.0,-61.749657,0.0,1.0,3,6,0
30.426,1.330413,0.497005,-14.732601,-0.373627,-1.216894,0.268945,0.002,1.260206,0.5059,-13.566273,0.0,-49.750923,0.0,1.0,3,6,0
30.446,1.026489,0.492498,-15.567765,-0.197802,-0.886428,0.376506,0.002,0.979683,0.5059,-14.45163,0.0,-38.676327,0.0,1.0,3,6,0
30.47,0.648261,0.489622,-16.065933,-0.007326,-0.268284,0.426273,0.002,0.630659,0.5059,-15.199946,0.0,-24.897419,0.0,1.0,3,6,0
30.49,0.329955,0.49221,-16.080585,0.168499,-0.008639,0.31181,0.002,0.322486,0.5059,-15.576728,0.0,-12.731255,0.0,1.0,3,6,0
30.51,0.014333,0.497196,-15.992674,0.271063,-0.075814,0.153733,0.002,0.009257,0.5059,-15.707856,0.0,-0.365441,0.0,1.0,3,6,0
30.53,-0.298124,0.501223,-15.758242,0.168499,-0.103321,0.052804,0.002,-0.304138,0.5059,-15.591291,0.0,12.006884,0.0,1.0,3,6,0
30.55,-0.614417,0.501606,-15.67033,-0.007326,0.147896,0.070488,0.002,-0.612736,0.5059,-15.228858,0.0,24.189861,0.0,1.0,3,6,0
30.577,-1.035501,0.500839,-15.553114,-0.065933,0.476688,0.103694,0.002,-1.020306,0.5059,-14.340229,0.0,40.280056,0.0,1.0,3,6,0
30.597,-1.329934,0.498826,-14.542125,0.021978,0.752138,0.155129,0.002,-1.298303,0.5059,-13.4237,0.0,51.254936,0.0,1.0,3,6,0
30.625,-1.72005,0.499689,-13.501831,0.10989,1.578522,0.111018,0.002,-1.646279,0.5059,-11.821353,0.0,64.992485,0.0,1.0,3,6,0
30.652,-2.056285,0.502853,-11.597069,0.021978,-1.562628,0.035918,0.002,-1.945229,0.5059,-9.866969,0.0,76.794571,0.0,1.0,3,6,0
30.672,-2.258198,0.508988,-9.56044,0.402931,2.725397,-0.224842,0.001998,-2.126716,0.5059,-8.257261,0.0,83.959389,0.0,1.0,3,6,0
30.7,-2.469986,0.527972,-6.791208,0.798534,3.063234,-0.87269,0.002,-2.320979,0.5059,-5.83713,0.0,91.628593,0.0,1.0,3,6,0
30.72,-2.567396,0.539285,-4.344322,0.476191,2.938577,-1.157381,0.002,-2.419108,0.5059,-3.963465,0.0,95.502579,0.0,1.0,3,6,0
30.747,-2.625113,0.542257,-1.062271,-0.139194,2.590076,-1.126852,0.002,-2.491538,0.5059,-1.291308,0.0,98.361992,0.0,1.0,3,6,0
30.775,-2.60402,0.53382,1.487179,-0.373627,1.982199,-0.820247,0.0095,-2.497651,0.5059,0.680762,0.0,98.603325,0.0,1.0,3,6,0
30.795,-2.550138,0.524616,3.069595,-0.461538,2.14334,-0.546951,0.002,-2.441834,0.5059,3.368672,0.0,96.39975,0.0,1.0,3,6,0
30.818,-2.446305,0.516179,4.886448,-0.285715,2.230226,-0.33387,0.002,-2.33639,0.5059,5.589141,0.0,92.237,0.0,1.0,3,6,0
30.838,-2.325982,0.514358,6.468864,-0.007326,2.457964,-0.328041,0.002,-2.206492,0.5059,7.384799,0.0,87.10881,0.0,1.0,3,6,0
30.861,-2.156283,0.51685,8.344322,0.168499,2.827465,-0.442214,0.002,-2.018884,0.5059,9.264468,0.0,79.702339,0.0,1.0,3,6,0
30.881,-1.955136,0.519535,10.102566,0.10989,2.760365,-0.504838,0.002,-1.818169,0.5059,10.781227,0.0,71.778427,0.0,1.0,3,6,0
30.904,-1.688987,0.519152,12.256409,-0.139194,2.84007,-0.437179,0.001986,-1.545779,0.5059,12.345407,0.0,61.024929,0.0,1.0,3,6,0
30.928,-1.360326,0.514166,14.322346,-0.285715,2.301484,-0.270022,0.002,-1.240093,0.5059,13.639246,0.0,48.956905,0.0,1.0,3,6,0
30.948,-1.053909,0.508126,15.802197,-0.417582,1.792074,-0.060611,0.002,-0.958273,0.5059,14.50819,0.0,37.831108,0.0,1.0,3,6,0
30.968,-0.72755,0.50036,16.725273,-0.402931,1.144204,0.153374,0.002,-0.661334,0.5059,15.148391,0.0,26.108438,0.0,1.0,3,6,0
30.988,-0.373194,0.497484,17.12088,-0.080585,0.308111,0.173298,0.002,-0.353967,0.5059,15.549719,0.0,13.97407,0.0,1.0,3,6,0
31.008,-0.035138,0.487321,16.886448,-0.564102,-0.17683,0.594563,0.002,-0.041,0.5059,15.705852,0.0,1.618596,0.0,1.0,3,6,0
31.035,0.425063,0.478596,16.476189,-0.095238,4.462286,0.754121,0.002,0.389355,0.5059,15.516293,0.0,-15.371117,0.0,1.0,3,7,0
31.055,0.740972,0.480801,15.684982,0.168499,-0.955314,0.642719,0.002,0.695776,0.5059,15.08736,0.0,-27.468149,0.0,1.0,3,7,0
31.083,1.159755,0.493361,14.761906,0.490843,-1.344246,0.220673,0.002,1.098238,0.5059,14.111137,0.0,-43.356682,0.0,1.0,3,7,0
31.103,1.43741,0.503044,13.824177,0.358974,-1.288355,-0.049943,0.002,1.37105,0.5059,13.135046,0.0,-54.126896,0.0,1.0,3,7,0
31.13,1.784958,0.507263,12.021976,0.007326,-1.480437,-0.109376,0.001999,1.710066,0.5059,11.458289,0.0,-67.510696,0.0,1.0,3,7,0
31.152,2.026851,0.511577,10.630035,0.139194,-2.59639,-0.27271,0.004,1.92512,0.5059,10.021459,0.0,-76.00071,0.0,1.0,3,7,0
31.172,2.216013,0.512728,9.018314,-0.036631,-1.914206,-0.264755,0.002,2.126527,0.5059,8.259182,0.0,-83.951927,0.0,1.0,3,7,0
31.2,2.425404,0.509756,6.805862,-0.212454,-2.197766,-0.157207,0.002,2.32086,0.5059,5.839003,0.0,-91.623879,0.0,1.0,3,7,0
31.22,2.537099,0.507742,5.194138,-0.139194,-2.42997,-0.106619,0.002,2.419027,0.5059,3.965417,0.0,-95.499374,0.0,1.0,3,7,0
31.247,2.629811,0.508126,2.410255,0.065933,-2.818546,-0.156761,0.002,2.491512,0.5059,1.293318,0.0,-98.360947,0.0,1.0,3,7,0
31.267,2.646109,0.510235,0.212454,0.080585,-3.01254,-0.22036,0.002,2.497664,0.5059,-0.678807,0.0,-98.603851,0.0,1.0,3,7,0
31.29,2.611882,0.512728,-2.146521,0.051283,-3.097243,-0.286211,0.002,2.457528,0.5059,-2.883137,0.0,-97.01931,0.0,1.0,3,7,0
31.313,2.522814,0.513015,-4.622711,-0.051283,-3.175719,-0.286098,0.002,2.363288,0.5059,-5.123282,0.0,-93.298874,0.0,1.0,3,7,0
31.333,2.392711,0.511386,-6.849817,-0.10989,-2.980915,-0.218673,0.002,2.242465,0.5059,-6.943847,0.0,-88.528969,0.0,1.0,3,7,0
31.357,2.200194,0.50803,-9.223444,-0.124542,-2.818224,-0.118445,0.002,2.055481,0.5059,-8.941128,0.0,-81.147133,0.0,1.0,3,7,0
31.377,1.983036,0.504674,-10.967033,-0.227106,-2.357151,-0.008197,0.002,1.860927,0.5059,-10.489255,0.0,-73.466446,0.0,1.0,3,7,0
31.397,1.742485,0.502182,-12.432234,-0.10989,-2.019298,0.057204,0.002,1.637033,0.5059,-11.871931,0.0,-64.627495,0.0,1.0,3,7,0
31.417,1.477582,0.501606,-13.677656,-0.007326,-1.754588,0.06536,0.002,1.387319,0.5059,-13.067435,0.0,-54.76915,0.0,1.0,3,7,0
31.437,1.188039,0.496717,-14.761905,-0.212454,-1.284639,0.231909,0.002,1.115726,0.5059,-14.05687,0.0,-44.047112,0.0,1.0,3,7,0
31.465,0.760435,0.492498,-16.080585,-0.10989,-0.735161,0.340799,0.002,0.71448,0.5059,-15.052811,0.0,-28.206556,0.0,1.0,3,7,0
31.485,0.438869,0.491635,-16.476191,0.021978,-0.585332,0.348967,0.002006,0.408601,0.5059,-15.496743,0.0,-16.130909,0.0,1.0,3,7,0
31.512,-0.022387,0.493553,-16.783882,0.007326,0.052667,0.322018,0.002,-0.021515,0.5059,-15.707382,0.0,0.849375,0.0,1.0,3,7,0
31.54,-0.474822,0.498059,-16.300365,0.10989,4.180073,0.144811,0.0095,-0.334648,0.5059,-15.566598,0.0,13.211373,0.0,1.0,3,7,0
31.56,-0.789772,0.499114,-15.421246,-0.036631,0.674121,0.147673,0.002,-0.755599,0.5059,-14.973333,0.0,29.829859,0.0,1.0,3,7,0
31.587,-1.203091,0.500456,-14.498169,-0.065933,1.054663,0.108219,0.002,-1.15405,0.5059,-13.934187,0.0,45.560055,0.0,1.0,3,7,0
31.607,-1.48017,0.500839,-13.575092,0.036631,1.171728,0.07807,0.002,-1.422885,0.5059,-12.915575,0.0,56.173244,0.0,1.0,3,7,0
31.629,-1.761756,0.501606,-12.608059,-0.021978,1.458409,0.074764,0.002,-1.692543,0.5059,-11.560548,0.0,66.818924,0.0,1.0,3,7,0
31.649,-1.989747,0.504003,-11.23077,0.300365,1.675984,-0.092716,0.002,-1.909781,0.5059,-10.136662,0.0,75.395142,0.0,1.0,3,7,0
31.673,-2.224929,0.51359,-9.326008,0.520147,2.04307,-0.409436,0.002,-2.126343,0.5059,-8.26105,0.0,83.944672,0.0,1.0,3,7,0
31.696,-2.414091,0.525959,-7.347986,0.476191,2.43379,-0.762922,0.002,-2.296637,0.5059,-6.205612,0.0,90.667587,0.0,1.0,3,7,0
31.716,-2.530963,0.532766,-5.384615,0.212454,2.622609,-0.92166,0.002,-2.402308,0.5059,-4.34821,0.0,94.83931,0.0,1.0,3,7,0
31.736,-2.606034,0.534012,-3.23077,-0.021978,2.773587,-0.913863,0.002,-2.470097,0.5059,-2.422243,0.0,97.515541,0.0,1.0,3,7,0
31.756,-2.63633,0.531903,-0.989012,-0.153847,2.749546,-0.824475,0.001994,-2.49894,0.5059,-0.457481,0.0,98.654182,0.0,1.0,3,7,0
31.784,-2.610156,0.526438,1.78022,-0.197802,2.717161,-0.66383,0.002,-2.474263,0.5059,2.248116,0.0,97.680016,0.0,1.0,3,7,0
31.804,-2.545536,0.523082,3.67033,-0.139194,2.718043,-0.574595,0.002,-2.409917,0.5059,4.178679,0.0,95.139702,0.0,1.0,3,7,0
31.824,-2.438731,0.521548,5.619049,-0.051283,2.619324,-0.549362,0.002,-2.307564,0.5059,6.043465,0.0,91.098969,0.0,1.0,3,7,0
31.851,-2.240173,0.521261,8.227108,-0.051283,2.572063,-0.523696,0.002,-2.107839,0.5059,8.446185,0.0,83.214165,0.0,1.0,3,7,0
31.871,-2.046985,0.520782,9.897434,-0.080585,2.465642,-0.520438,0.001998,-1.922733,0.5059,10.039537,0.0,75.906448,0.0,1.0,3,7,0
31.899,-1.737787,0.51733,12.241756,-0.124542,2.320962,-0.399503,0.002,-1.61941,0.5059,11.966972,0.0,63.93174,0.0,1.0,3,7,0
31.922,-1.417851,0.511098,13.897434,-0.212454,-0.066444,-0.193539,0.0055,-1.36793,0.5059,13.147882,0.0,54.003723,0.0,1.0,3,7,0
31.942,-1.124569,0.505537,15.113552,-0.285715,1.55757,-0.018246,0.002,-1.045199,0.5059,14.269279,0.0,41.262806,0.0,1.0,3,7,0
31.97,-0.687474,0.499785,16.051281,-0.036631,0.85106,0.097363,0.002,-0.6392,0.5059,15.185853,0.0,25.234621,0.0,1.0,3,7,0
31.99,-0.35517,0.497484,16.402931,-0.300365,0.22645,0.234154,0.002,-0.331261,0.5059,15.569458,0.0,13.077641,0.0,1.0,3,7,0
