time,q1,q2,dq1,dq2,tau1,tau2,dt,q1_ref,q2_ref,dq1_ref,dq2_ref,ddq1_ref,ddq2_ref,frequency_hz,frequency_index,cycle_index,valid_for_fit
4.086,0.001774,-0.191572,-0.007326,0.915751,-0.035472,0.379167,0.002,0.0,-0.178768,0.0,1.126927,0.0,28.229849,2.0,0,2,0
4.108,0.001678,-0.166261,-0.007326,1.208792,-0.033555,1.018927,0.002,0.0,-0.147501,0.0,1.697315,0.0,23.292467,2.0,0,2,0
4.128,0.001678,-0.136923,-0.021978,1.575092,-0.033555,0.88231,0.002,0.0,-0.109277,0.0,2.104952,0.0,17.256361,2.0,0,2,0
4.152,0.001774,-0.089944,-0.007326,2.322346,-0.035472,0.963944,0.001994,0.0,-0.055782,0.0,2.41354,0.0,8.808759,2.0,0,2,0
4.172,0.001678,-0.036829,0.007326,2.937729,-0.028763,0.792499,0.002,0.0,-0.00628,0.0,2.512035,0.0,0.991736,2.0,0,2,0
4.195,0.001774,0.039392,-0.007326,3.377289,-0.040264,0.16987,0.002,0.0,0.05217,0.0,2.426263,0.0,-8.23836,2.0,0,3,1
4.215,0.001678,0.106312,-0.007326,3.172161,-0.028763,-0.435022,0.002,0.0,0.098547,0.0,2.187001,0.0,-15.561873,2.0,0,3,1
4.235,0.001678,0.166714,-0.021978,3.31868,-0.028762,-1.108024,0.002,0.0,0.138732,0.0,1.810315,0.0,-21.907721,2.0,0,3,1
4.255,0.001869,0.222513,0.007326,2.498169,-0.042181,-1.823635,0.002,0.0,0.170199,0.0,1.319896,0.0,-26.876823,2.0,0,3,1
4.275,0.001678,0.258179,-0.021978,1.35531,-0.028763,-2.160344,0.002,0.0,0.190973,0.0,0.746534,0.0,-30.157286,2.0,0,3,1
4.303,0.001678,0.265465,-0.007326,-0.476191,-0.033555,-1.920658,0.002,0.0,0.199807,0.0,-0.110523,0.0,-31.552183,2.0,0,3,1
4.323,0.001102,0.243223,-0.036631,-1.428572,-0.026841,-1.445943,0.002,0.0,0.191342,0.0,-0.731463,0.0,-30.215548,2.0,0,3,1
4.35,0.001102,0.189149,0.021978,-2.293041,-0.017257,-0.752171,0.002,0.0,0.160312,0.0,-1.502715,0.0,-25.315531,2.0,0,3,1
4.377,0.001582,0.121557,0.007326,-2.586081,-0.031638,-0.327261,0.002,0.0,0.110328,0.0,-2.096276,0.0,-17.422325,2.0,0,3,1
5.081,0.001486,-0.208446,-0.007326,1.399267,-0.024929,0.577793,0.002,0.0,-0.184043,0.0,0.983738,0.0,29.062859,2.0,0,4,1
5.942,0.001486,-0.032323,-0.007326,-3.24542,-0.029721,-0.315604,0.002004,0.0,-0.044878,0.0,-2.449185,0.0,7.086816,2.0,0,6,1
5.965,0.001486,-0.107202,-0.007326,-3.157509,-0.029721,0.301562,0.002,0.0,-0.099657,0.0,-2.179043,0.0,15.737194,2.0,0,6,1
5.985,0.001486,-0.157536,-0.007326,-2.043957,-0.029721,0.486562,0.002,0.0,-0.13965,0.0,-1.799136,0.0,22.05266,2.0,0,6,1
6.005,0.001486,-0.206433,0.021978,-2.131868,-0.034513,1.107688,0.002,0.0,-0.170868,0.0,-1.306188,0.0,26.98237,2.0,0,6,1
6.025,0.001486,-0.238455,-0.007326,-1.164835,-0.024929,1.371121,0.002,0.0,-0.19135,0.0,-0.731149,0.0,30.216747,2.0,0,6,1
6.045,0.001486,-0.248138,-0.021978,-0.095238,-0.029721,1.325757,0.002,0.0,-0.199808,0.0,-0.110186,0.0,31.552368,2.0,0,6,1
6.912,0.001486,0.050321,0.007326,-2.747253,-0.03073,0.28184,0.0095,0.0,0.04851,0.0,-2.438226,0.0,-7.66036,2.0,0,8,1
6.932,0.001486,-0.006533,-0.007326,-3.040293,-0.029721,-0.417278,0.002,0.0,-0.020081,0.0,-2.500574,0.0,3.17103,2.0,0,8,1
6.959,0.001486,-0.08889,-0.007326,-2.937729,-0.029721,0.072876,0.002,0.0,-0.086297,0.0,-2.267274,0.0,13.627502,2.0,0,8,1
6.979,0.001486,-0.141908,-0.021978,-2.307692,-0.029721,0.351441,0.002,0.0,-0.128453,0.0,-1.926385,0.0,20.284435,2.0,0,8,1
7.007,0.001486,-0.204803,-0.007326,-2.117216,-0.029721,0.976147,0.002,0.0,-0.172785,0.0,-1.265733,0.0,27.285139,2.0,0,8,1
7.027,0.001486,-0.237879,-0.007326,-1.282051,-0.029721,1.354398,0.002,0.0,-0.192405,0.0,-0.686019,0.0,30.383406,2.0,0,8,1
7.055,0.001486,-0.24881,-0.007326,0.197802,-0.029721,1.346494,0.002,0.0,-0.199432,0.0,0.189295,0.0,31.493025,2.0,0,8,1
7.082,0.001486,-0.221581,0.007326,1.501831,-0.029721,0.970735,0.002,0.0,-0.18254,0.0,1.026988,0.0,28.82563,2.0,0,8,1
7.102,0.001486,-0.184573,-0.007326,2.014652,-0.034524,0.649232,0.001996,0.0,-0.156476,0.0,1.565276,0.0,24.709648,2.0,0,8,1
7.126,0.001486,-0.129253,0.007326,2.512821,-0.029721,0.297969,0.002,0.0,-0.113461,0.0,2.069701,0.0,17.917038,2.0,0,8,1
7.146,0.001486,-0.078151,-0.007326,2.644688,-0.034514,0.170709,0.002,0.0,-0.06894,0.0,2.359242,0.0,10.886621,2.0,0,8,1
7.168,0.001582,-0.020051,0.007326,2.703297,-0.03643,0.027355,0.002,0.0,-0.015078,0.0,2.506122,0.0,2.381041,2.0,0,8,1
7.191,0.001486,0.039296,-0.007326,2.468864,-0.029721,1.014391,0.002007,0.0,0.043613,0.0,2.452789,0.0,-6.887157,2.0,0,9,1
7.211,0.001486,0.092602,-0.021978,2.673992,-0.029721,-0.216234,0.002,0.0,0.090784,0.0,2.239437,0.0,-14.335963,2.0,0,9,1
7.235,0.001486,0.150607,-0.007326,2.234432,-0.029721,-0.565256,0.002,0.0,0.138719,0.0,1.810481,0.0,-21.905552,2.0,0,9,1
7.255,0.001582,0.198161,-0.007326,2.131866,-0.03643,-1.089286,0.002,0.0,0.170189,0.0,1.320112,0.0,-26.875147,2.0,0,9,1
7.275,0.001486,0.233347,-0.007326,1.428572,-0.029721,-1.485956,0.001999,0.0,0.190968,0.0,0.746767,0.0,-30.156374,2.0,0,9,1
7.295,0.001486,0.251755,0.007326,0.54945,-0.029721,-1.701761,0.002,0.0,0.199746,0.0,0.126536,0.0,-31.542681,2.0,0,9,1
7.315,0.001294,0.249742,-0.021978,-0.476191,-0.025887,-1.693832,0.002,0.0,0.195975,0.0,-0.501654,0.0,-30.947199,2.0,0,9,1
7.342,0.001294,0.217624,-0.007326,-1.56044,-0.025887,-1.431337,0.002,0.0,0.170868,0.0,-1.306186,0.0,-26.982388,2.0,0,9,1
7.362,0.001486,0.176493,-0.007326,-2.307692,-0.029721,-1.07475,0.002,0.0,0.139652,0.0,-1.799114,0.0,-22.052942,2.0,0,9,1
7.39,0.00139,0.10219,-0.007326,-2.805861,-0.027804,-0.603054,0.002,0.0,0.082902,0.0,-2.287191,0.0,-13.091377,2.0,0,9,1
7.41,0.00139,0.043035,0.021978,-2.967033,-0.027804,-0.256817,0.002,0.0,0.035036,0.0,-2.47441,0.0,-5.532671,2.0,0,9,1
7.437,0.001486,-0.036254,-0.021978,-2.747253,-0.029721,0.00839,0.002,0.0,-0.033732,0.0,-2.47727,0.0,5.326723,2.0,0,9,1
7.459,0.001486,-0.093779,-0.007326,-2.512821,-0.029721,0.141807,0.002,0.0,-0.086257,0.0,-2.267515,0.0,13.621162,2.0,0,9,1
7.479,0.001486,-0.142771,-0.007326,-2.234432,-0.029721,0.366688,0.002,0.0,-0.12842,0.0,-1.926725,0.0,20.279324,2.0,0,9,1
7.507,0.001486,-0.196845,-0.007326,-1.868132,-0.029721,0.705858,0.002,0.0,-0.172764,0.0,-1.2662,0.0,27.281719,2.0,0,9,1
7.527,0.001486,-0.224841,-0.007326,-1.164835,-0.029721,0.9507,0.002,0.0,-0.192394,0.0,-0.68653,0.0,30.381586,2.0,0,9,1
7.554,0.001486,-0.239701,-0.021978,-0.10989,-0.024945,1.138316,0.002007,0.0,-0.199526,0.0,0.172997,0.0,31.507826,2.0,0,9,1
7.577,0.001486,-0.228484,0.007326,0.813187,-0.029721,1.327262,0.002,0.0,-0.187762,0.0,0.86566,0.0,29.65019,2.0,0,9,1
7.597,0.001582,-0.20231,0.007326,1.56044,-0.036431,0.984869,0.002,0.0,-0.164734,0.0,1.425205,0.0,26.013716,2.0,0,9,1
7.62,0.001582,-0.154947,0.007326,2.395603,-0.03643,0.717103,0.002,0.0,-0.124597,0.0,1.965971,0.0,19.675531,2.0,0,9,1
7.64,0.001486,-0.103654,0.007326,2.79121,-0.029721,0.456475,0.002,0.0,-0.081777,0.0,2.293579,0.0,12.913693,2.0,0,9,1
7.664,0.00139,-0.035487,-0.007326,2.996338,-0.023012,0.136049,0.002,0.0,-0.025121,0.0,2.493371,0.0,3.966889,2.0,0,9,1
7.684,0.001486,0.023189,0.007326,2.820515,-0.034514,-0.089328,0.002,0.0,0.02501,0.0,2.493546,0.0,-3.949488,2.0,0,10,1
7.704,0.001486,0.078413,-0.007326,2.937729,-0.029721,-0.347904,0.002,0.0,0.073569,0.0,2.337063,0.0,-11.617502,2.0,0,10,1
7.724,0.001486,0.134308,-0.021978,2.747253,-0.029721,-0.709399,0.002,0.0,0.117506,0.0,2.033745,0.0,-18.555851,2.0,0,10,1
7.744,0.001486,0.184835,0.021978,2.278389,-0.029721,-1.158088,0.002004,0.0,0.154061,0.0,1.602651,0.0,-24.328371,2.0,0,10,1
7.771,0.001486,0.231717,-0.007326,1.296703,-0.029721,-1.447427,0.002,0.0,0.188153,0.0,0.85215,0.0,-29.711927,2.0,0,10,1
7.791,0.001486,0.246482,0.007326,0.402931,-0.034513,-1.526046,0.002,0.0,0.199106,0.0,0.237414,0.0,-31.441505,2.0,0,10,1
7.819,0.001294,0.23747,-0.007326,-0.739927,-0.021096,-1.375073,0.002,0.0,0.193735,0.0,-0.624115,0.0,-30.593443,2.0,0,10,1
7.846,0.00139,0.201804,-0.021978,-1.604395,-0.027804,-1.163577,0.002,0.0,0.165459,0.0,-1.411872,0.0,-26.128275,2.0,0,10,1
7.866,0.00139,0.162399,0.007326,-2.146521,-0.023012,-0.959412,0.002,0.0,0.132322,0.0,-1.884572,0.0,-20.895483,2.0,0,10,1
7.894,0.001486,0.094904,-0.007326,-2.688644,-0.039306,-0.683063,0.002,0.0,0.073699,0.0,-2.336412,0.0,-11.638141,2.0,0,10,1
7.914,0.001486,0.040542,-0.007326,-2.805861,-0.029721,-0.52422,0.002,0.0,0.025151,0.0,-2.493323,0.0,-3.97163,2.0,0,10,1
7.936,0.001486,-0.022927,-0.007326,-2.835165,-0.029721,-0.255457,0.002,0.0,-0.02996,0.0,-2.484916,0.0,4.731034,2.0,0,10,1
7.959,0.001486,-0.089848,-0.007326,-2.776556,-0.029721,-0.838881,0.002,0.0,-0.086212,0.0,-2.267786,0.0,13.61406,2.0,0,10,1
7.979,0.001486,-0.140087,0.007326,-2.322344,-0.029721,0.281674,0.002,0.0,-0.12838,0.0,-1.927152,0.0,20.272923,2.0,0,10,1
8.003,0.001486,-0.189942,-0.007326,-2.190475,-0.029721,0.706811,0.002,0.0,-0.167454,0.0,-1.374223,0.0,26.443348,2.0,0,10,1
8.023,0.001486,-0.224361,0.007326,-1.472527,-0.029721,1.053044,0.002,0.0,-0.189388,0.0,-0.807787,0.0,29.906979,2.0,0,10,1
8.043,0.001486,-0.242865,-0.021978,-0.578754,-0.029721,1.23283,0.002,0.0,-0.199424,0.0,-0.190585,0.0,31.491798,2.0,0,10,1
8.07,0.00139,-0.236537,-0.021978,0.695971,-0.026795,0.965848,0.0095,0.0,-0.196931,0.0,0.438611,0.0,31.098068,2.0,0,10,1
8.09,0.001486,-0.21161,0.007326,1.487179,-0.029721,0.980059,0.002,0.0,-0.173466,0.0,1.250936,0.0,27.392687,2.0,0,10,1
8.11,0.001486,-0.174027,-0.021978,2.087914,-0.029721,0.739228,0.002006,0.0,-0.143261,0.0,1.753727,0.0,22.622921,2.0,0,10,1
8.13,0.001486,-0.126281,-0.007326,2.483517,-0.034516,0.496213,0.001999,0.0,-0.104055,0.0,2.146331,0.0,16.431761,2.0,0,10,1
8.158,0.001486,-0.049676,-0.007326,2.967033,-0.029721,0.090903,0.002,0.0,-0.040052,0.0,2.462362,0.0,6.324792,2.0,0,10,1
8.178,0.001486,0.007465,-0.007326,2.820515,-0.029721,0.199902,0.002,0.0,0.007538,0.0,3.767233,0.0,-2.678259,3.0,1,0,0
8.205,0.001486,0.093082,-0.007326,4.608059,-0.029721,0.093463,0.002,0.0,0.105569,0.0,3.201941,0.0,-37.509228,3.0,1,0,0
8.229,0.001486,0.170837,-0.007326,3.333332,-0.029721,-0.319231,0.002,0.0,0.168189,0.0,2.039986,0.0,-59.758415,3.0,1,0,0
8.249,0.001486,0.22654,-0.007326,2.556778,-0.034508,-1.362668,0.002002,0.0,0.196218,0.0,0.729667,0.0,-69.717423,3.0,1,0,0
8.276,0.001486,0.295858,0.007326,1.633699,-0.029721,-3.729378,0.002,0.0,0.18962,0.0,-1.198718,0.0,-67.373138,3.0,1,0,0
8.296,0.000623,0.301227,-0.095238,-0.739927,-0.00288,-4.765005,0.002,0.0,0.152895,0.0,-2.430298,0.0,-54.324291,3.0,1,0,0
8.324,-0.003595,0.220788,-0.124542,-4.520147,0.086295,-4.342689,0.002,0.0,0.068929,0.0,-3.53894,0.0,-24.490925,3.0,1,0,0
8.351,-0.004362,0.042556,0.021978,-7.699635,0.087247,-4.649346,0.002,0.0,-0.033147,0.0,-3.717774,0.0,11.777355,3.0,1,0,0
8.371,-0.001007,-0.121775,0.197802,-8.227106,0.000951,1.399173,0.002,0.0,-0.103426,0.0,-3.226694,0.0,36.74781,3.0,1,0,0
8.393,0.004266,-0.279298,0.358974,-6.879122,-0.11887,4.332261,0.002,0.0,-0.16363,0.0,-2.16773,0.0,58.138519,3.0,1,0,0
8.413,0.010019,-0.378241,0.241758,-3.743589,-0.209965,5.965123,0.002,0.0,-0.194474,0.0,-0.880077,0.0,69.097694,3.0,1,0,0
8.437,0.008677,-0.395307,-0.168499,1.223444,-0.149562,5.797082,0.002,0.0,-0.195716,0.0,0.776076,0.0,69.539124,3.0,1,0,0
8.46,0.001294,-0.302499,-0.358974,5.326008,0.014201,3.071759,0.0055,0.0,-0.166816,0.0,2.079648,0.0,59.270672,3.0,1,0,0
8.48,-0.002349,-0.168082,-0.256411,7.31868,0.085326,1.136006,0.002,0.0,-0.103427,0.0,3.226684,0.0,36.748127,3.0,1,0,0
8.5,-0.005417,-0.01334,-0.051283,7.362637,0.11313,-1.330983,0.002,0.0,-0.033147,0.0,3.717775,0.0,11.777252,3.0,1,0,0
8.52,-0.004075,0.125967,0.095238,7.069595,0.081491,-3.153273,0.002,0.0,0.041787,0.0,3.686708,0.0,-14.847152,3.0,1,1,0
8.54,-0.001486,0.239388,0.080585,4.842491,0.020138,-4.139327,0.002,0.0,0.110852,0.0,3.137857,0.0,-39.386494,3.0,1,1,0
8.56,-0.001486,0.304199,-0.007326,2.117218,0.029721,-4.187689,0.001999,0.0,0.164351,0.0,2.14824,0.0,-58.394993,3.0,1,1,0
8.588,-0.001774,0.305925,-0.065933,-1.120878,0.040264,-2.881714,0.002,0.0,0.199227,0.0,0.331193,0.0,-70.786408,3.0,1,1,0
8.615,-0.002157,0.238429,0.021978,-3.157509,0.047937,-1.390247,0.002,0.0,0.18176,0.0,-1.572928,0.0,-64.580383,3.0,1,1,0
8.635,-0.001678,0.167577,0.007326,-3.743589,0.028763,-0.710677,0.002,0.0,0.138278,0.0,-2.723699,0.0,-49.13084,3.0,1,1,0
8.663,-0.001678,0.058087,-0.007326,-4.271063,0.033555,-0.19847,0.002,0.0,0.04852,0.0,-3.657289,0.0,-17.239546,3.0,1,1,0
8.683,-0.001582,-0.021585,-0.007326,-4.036631,0.022054,-0.1233,0.002,0.0,-0.026313,0.0,-3.737142,0.0,9.349093,3.0,1,1,0
8.71,-0.001678,-0.13002,-0.007326,-3.67033,0.033555,0.29387,0.002,0.0,-0.121087,0.0,-3.000459,0.0,43.022755,3.0,1,1,0
8.733,-0.001678,-0.202022,-0.007326,-3.421246,0.033555,0.522057,0.002,0.0,-0.175863,0.0,-1.795375,0.0,62.485237,3.0,1,1,0
8.753,-0.001582,-0.25811,-0.007326,-2.351648,0.036417,2.091603,0.002006,0.0,-0.198577,0.0,-0.448985,0.0,70.555389,3.0,1,1,0
8.776,-0.001582,-0.286297,0.007326,-0.344322,0.031638,3.114756,0.002,0.0,-0.18962,0.0,1.198707,0.0,67.373215,3.0,1,1,0
8.796,-0.001582,-0.265396,0.007326,1.956043,0.031638,3.398414,0.002,0.0,-0.152894,0.0,2.430303,0.0,54.324215,3.0,1,1,0
8.82,-0.001678,-0.184477,-0.021978,4.417583,0.033555,2.752322,0.002,0.0,-0.082875,0.0,3.431019,0.0,29.445984,3.0,1,1,0
8.84,-0.001678,-0.073166,-0.007326,6.102566,0.033555,1.457704,0.002,0.0,-0.010049,0.0,3.76515,0.0,3.570382,3.0,1,1,0
8.86,-0.001678,0.059526,-0.021978,6.703297,0.038347,-0.508207,0.002,0.0,0.064189,0.0,3.570473,0.0,-22.806799,3.0,1,2,0
8.88,-0.000911,0.181479,0.080585,6.703297,0.003827,-2.356593,0.002,0.0,0.129411,0.0,2.874339,0.0,-45.980591,3.0,1,2,0
8.9,0.002061,0.293269,0.080585,4.930405,-0.041227,-4.102092,0.002,0.0,0.176458,0.0,1.774518,0.0,-62.696575,3.0,1,2,0
8.927,0.001774,0.369011,0.007326,1.208792,-0.040264,-5.279269,0.002,0.0,0.19992,0.0,-0.106582,0.0,-71.032753,3.0,1,2,0
8.947,4.8e-05,0.35252,-0.183149,-1.970696,0.023014,-4.929606,0.002,0.0,0.1838,0.0,-1.486324,0.0,-65.305145,3.0,1,2,0
8.975,-0.005513,0.233059,-0.153847,-5.824175,0.119838,-2.832163,0.002,0.0,0.120586,0.0,-3.007607,0.0,-42.845051,3.0,1,2,0
9.002,-0.005129,0.040734,0.080585,-7.509157,0.093003,0.226703,0.002,0.0,0.02569,0.0,-3.73868,0.0,-9.127976,3.0,1,2,0
9.022,-0.000719,-0.094067,0.256411,-5.604395,-0.009689,1.682747,0.001992,0.0,-0.049158,0.0,-3.654262,0.0,17.466122,3.0,1,2,0
9.05,0.005225,-0.257918,0.271063,-4.871796,-0.133269,3.857091,0.002,0.0,-0.13873,0.0,-2.715511,0.0,49.291622,3.0,1,2,0
9.07,0.00906,-0.317744,0.139194,-1.868132,-0.190842,4.016884,0.001992,0.0,-0.182033,0.0,-1.561667,0.0,64.677406,3.0,1,2,0
9.097,0.006088,-0.307869,-0.227106,1.589743,-0.097714,2.91386,0.001993,0.0,-0.199168,0.0,0.343473,0.0,70.76561,3.0,1,2,0
9.121,0.001294,-0.235866,-0.227106,3.758244,-0.016275,2.235225,0.001994,0.0,-0.172138,0.0,1.919386,0.0,61.161476,3.0,1,2,0
9.141,0.00024,-0.147853,-0.139194,4.739925,0.009597,0.371897,0.002,0.0,-0.122582,0.0,2.978805,0.0,43.554112,3.0,1,2,0
9.163,-0.000527,-0.043828,-0.021978,4.578754,0.010548,-0.325618,0.002,0.0,-0.048521,0.0,3.657287,0.0,17.239674,3.0,1,2,0
9.183,0.000719,0.042268,0.065933,4.564102,-0.023928,-0.709538,0.002008,0.0,0.026312,0.0,3.737143,0.0,-9.348961,3.0,1,3,1
9.205,0.001678,0.138814,-0.021978,4.153847,-0.028763,-1.234144,0.002,0.0,0.103963,0.0,3.220559,0.0,-36.938561,3.0,1,3,1
9.228,0.002253,0.223376,0.021978,3.040295,-0.048546,-2.428448,0.0055,0.0,0.159559,0.0,2.272992,0.0,-56.692181,3.0,1,3,1
9.248,0.001965,0.270068,-0.051283,1.941391,-0.039306,-2.442075,0.002,0.0,0.195845,0.0,0.764491,0.0,-69.584702,3.0,1,3,1
9.276,0.001965,0.287708,0.007326,-0.227106,-0.044098,-3.116356,0.002,0.0,0.190211,0.0,-1.16497,0.0,-67.58316,3.0,1,3,1
9.296,-0.000815,0.259234,-0.139194,-2.102564,0.025883,-3.231847,0.002,0.0,0.154102,0.0,-2.403046,0.0,-54.753346,3.0,1,3,1
9.319,-0.002924,0.180233,-0.080585,-4.10989,0.068068,-2.763938,0.002,0.0,0.084587,0.0,-3.416145,0.0,-30.054159,3.0,1,3,1
9.339,-0.002541,0.076304,0.036631,-5.633699,0.04602,-1.601628,0.002,0.0,0.01193,0.0,-3.763198,0.0,-4.238926,3.0,1,3,1
9.359,-0.001007,-0.046992,0.036631,-6.366301,0.01534,0.028398,0.002,0.0,-0.062402,0.0,-3.581715,0.0,22.171658,3.0,1,3,1
9.379,0.000527,-0.162426,0.168499,-4.97436,-0.039312,1.283827,0.002,0.0,-0.127969,0.0,-2.897186,0.0,45.468266,3.0,1,3,1
9.399,0.003979,-0.266355,0.124542,-4.564102,-0.093928,3.14627,0.002003,0.0,-0.175564,0.0,-1.805751,0.0,62.378922,3.0,1,3,1
9.427,0.005704,-0.34037,-0.021978,-1.13553,-0.114088,4.335409,0.002,0.0,-0.199964,0.0,0.071074,0.0,71.048523,3.0,1,3,1
9.447,0.003308,-0.324455,-0.153847,1.897436,-0.04697,4.018279,0.002,0.0,-0.184534,0.0,1.453641,0.0,65.56601,3.0,1,3,1
9.474,0.001294,-0.214582,-0.080585,5.355312,-0.011511,2.213057,0.002,0.0,-0.122083,0.0,2.986077,0.0,43.376827,3.0,1,3,1
9.502,-0.001102,-0.042294,-0.021978,6.65934,0.017245,2.770637,0.002,0.0,-0.027557,0.0,3.733955,0.0,9.791036,3.0,1,3,1
9.522,-0.000527,0.082919,-0.007326,5.076923,0.01534,-1.305285,0.002,0.0,0.047301,0.0,3.662961,0.0,-16.806265,3.0,1,4,1
9.549,0.002445,0.242072,0.183149,5.032967,-0.063271,-3.624256,0.002,0.0,0.137367,0.0,2.740014,0.0,-48.807446,3.0,1,4,1
9.569,0.002636,0.314362,0.007326,2.849815,-0.052729,-4.216476,0.002,0.0,0.181232,0.0,1.59441,0.0,-64.392937,3.0,1,4,1
9.597,0.001965,0.32999,0.007326,-0.857143,-0.039306,-3.830664,0.002,0.0,0.199333,0.0,-0.307605,0.0,-70.824211,3.0,1,4,1
9.619,-0.00139,0.275245,-0.212454,-3.260073,0.049375,-2.348804,0.004,0.0,0.179328,0.0,-1.66918,0.0,-63.716156,3.0,1,4,1
9.639,-0.003787,0.19308,-0.10989,-4.710623,0.080533,-1.625327,0.002,0.0,0.12845,0.0,-2.88962,0.0,-45.639,3.0,1,4,1
9.662,-0.0035,0.069784,0.051283,-5.35531,0.05082,-0.335691,0.002,0.0,0.050345,0.0,-3.648517,0.0,-17.887798,3.0,1,4,1
9.682,-0.001199,-0.038076,0.124542,-5.194139,0.009594,0.565943,0.002,0.0,-0.024444,0.0,-3.741648,0.0,8.685087,3.0,1,4,1
9.706,-0.000144,-0.147469,0.124542,-4.54945,-0.021098,1.359489,0.002,0.0,-0.107166,0.0,-3.183029,0.0,38.076832,3.0,1,4,1
9.726,0.002924,-0.228005,0.080585,-3.538462,-0.072873,2.139573,0.002,0.0,-0.161804,0.0,-2.215879,0.0,57.489944,3.0,1,4,1
9.746,0.003883,-0.27623,0.007326,-1.794872,-0.077658,2.544615,0.002,0.0,-0.193717,0.0,-0.937516,0.0,68.828751,3.0,1,4,1
9.766,0.002541,-0.288118,-0.095238,0.153847,-0.04602,2.657336,0.002,0.0,-0.198423,0.0,0.472527,0.0,70.500748,3.0,1,4,1
9.786,0.002157,-0.261177,-0.007326,1.985348,-0.043144,2.439674,0.002,0.0,-0.175261,0.0,1.816184,0.0,62.271202,3.0,1,4,1
9.813,0.00139,-0.170959,-0.021978,4.168499,-0.027804,1.739202,0.002007,0.0,-0.104499,0.0,3.214389,0.0,37.128994,3.0,1,4,1
9.833,0.001869,-0.073645,0.021978,5.12088,-0.046973,0.860055,0.002,0.0,-0.034384,0.0,3.71378,0.0,12.216925,3.0,1,4,1
9.861,0.001869,0.078221,-0.036631,5.223442,-0.037389,-0.666472,0.002,0.0,0.067748,0.0,3.547033,0.0,-24.071337,3.0,1,5,1
9.888,0.004075,0.218199,0.036631,4.959705,-0.095914,-0.28006,0.001994,0.0,0.152097,0.0,2.44801,0.0,-54.040993,3.0,1,5,1
9.908,0.003308,0.298159,-0.036631,3.260075,-0.061359,-3.65024,0.002,0.0,0.189217,0.0,1.221137,0.0,-67.229942,3.0,1,5,1
9.932,0.002157,0.337276,0.007326,0.490843,-0.043144,-4.345101,0.002,0.0,0.198722,0.0,-0.425441,0.0,-70.607208,3.0,1,5,1
9.952,-0.001678,0.313307,-0.241758,-2.190475,0.052723,-4.013637,0.002,0.0,0.176459,0.0,-1.774484,0.0,-62.696922,3.0,1,5,1
9.979,-0.006088,0.202571,-0.095238,-5.238094,0.126553,-2.495666,0.002,0.0,0.106636,0.0,-3.189357,0.0,-37.888229,3.0,1,5,1
10.003,-0.005129,0.053198,0.10989,-6.65934,0.090372,0.576691,0.005495,0.0,0.036842,0.0,-3.705398,0.0,-13.090017,3.0,1,5,1
10.023,-0.001007,-0.075659,0.241758,-6.175825,-0.00384,1.080644,0.002,0.0,-0.050952,0.0,-3.645522,0.0,18.103415,3.0,1,5,1
10.045,0.002636,-0.203365,0.095238,-5.472527,-0.052729,2.650307,0.002,0.0,-0.126025,0.0,-2.927318,0.0,44.777287,3.0,1,5,1
10.065,0.007047,-0.288022,0.095238,-3.553114,-0.150523,3.617501,0.002,0.0,-0.174345,0.0,-1.847255,0.0,61.945618,3.0,1,5,1
10.089,0.006855,-0.322154,-0.095238,-0.241758,-0.117936,3.53524,0.002,0.0,-0.199522,0.0,-0.260408,0.0,70.891426,3.0,1,5,1
10.109,0.003691,-0.297993,-0.183149,1.985348,-0.054655,2.949105,0.002,0.0,-0.190597,0.0,1.142361,0.0,67.720146,3.0,1,5,1
10.132,0.001869,-0.216787,0.036631,4.241756,-0.042181,1.721293,0.002,0.0,-0.146226,0.0,2.571978,0.0,51.954941,3.0,1,5,1
10.152,-0.000527,-0.120241,-0.10989,5.018314,0.015341,0.672843,0.002,0.0,-0.085726,0.0,3.406037,0.0,30.459068,3.0,1,5,1
10.172,-0.00024,-0.012765,0.021978,5.443222,0.0,-0.383875,0.002,0.0,-0.013189,0.0,3.761705,0.0,4.686219,3.0,1,5,1
10.192,0.001678,0.082727,0.10989,4.68132,-0.043139,-1.018447,0.002,0.0,0.061204,0.0,3.589051,0.0,-21.746061,3.0,1,6,1
10.212,0.001869,0.180041,-0.007326,4.402931,-0.042181,-1.91637,0.002,0.0,0.126999,0.0,2.912323,0.0,-45.123356,3.0,1,6,1
10.24,0.002445,0.27582,-0.036631,2.673992,-0.03931,-2.977951,0.002,0.0,0.186865,0.0,1.343669,0.0,-66.394302,3.0,1,6,1
10.267,0.002061,0.306021,0.007326,0.021978,-0.041227,-3.511525,0.002,0.0,0.197635,0.0,-0.578033,0.0,-70.220886,3.0,1,6,1
10.287,-0.000432,0.280806,-0.183149,-1.926741,0.027811,-3.276691,0.002,0.0,0.172469,0.0,-1.908791,0.0,-61.279175,3.0,1,6,1
10.315,-0.003595,0.184643,-0.080585,-4.637363,0.081503,-2.300943,0.002,0.0,0.099638,0.0,-3.26877,0.0,-35.401939,3.0,1,6,1
10.335,-0.0035,0.077742,0.021978,-5.765568,0.065198,-1.131685,0.002,0.0,0.028802,0.0,-3.730614,0.0,-10.233668,3.0,1,6,1
10.362,-0.000719,-0.09004,0.051283,-5.970696,0.004797,0.853251,0.002,0.0,-0.07304,0.0,-3.509518,0.0,25.951649,3.0,1,6,1
