time,q1,q2,dq1,dq2,tau1,tau2
5.617,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.627,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.637,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.647,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.657,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.667,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.677,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.687,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.697,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.707,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.717,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.727,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.737,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.747,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.757,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.767,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.777,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.787,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.797,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.807,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.817,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.827,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.837,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
5.847,-0.031591,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.857,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
5.867,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.877,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.887,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.897,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.907,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.917,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.927,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.937,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
5.947,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
5.957,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
5.967,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.977,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.987,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
5.997,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.007,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.017,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.027,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.037,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.047,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.057,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.067,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.077,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.087,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.097,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.107,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.117,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.127,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.137,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.147,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.157,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.167,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.177,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.187,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.197,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.207,-0.031591,-0.037068,0.007326,-0.007326,0.0,2.224109
6.217,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.227,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.237,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.247,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.257,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.267,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.277,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.287,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.297,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.307,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.317,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.327,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.337,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.347,-0.031591,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.357,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.367,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.377,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.387,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.397,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.407,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.417,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.427,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.437,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.447,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.457,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.467,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.477,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.487,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.497,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.507,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.517,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.527,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.537,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.547,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.557,-0.031399,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.567,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.577,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.587,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.597,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.607,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.617,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.627,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.637,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.647,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.657,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.667,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.677,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.687,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.697,-0.031591,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.707,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.717,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.727,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.737,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.747,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.757,-0.031399,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.767,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.777,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.787,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.797,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.807,-0.031591,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.817,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.827,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.837,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.847,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.857,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.867,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.877,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.887,-0.031591,-0.037068,0.007326,-0.007326,0.0,2.224109
6.898,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
6.908,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.918,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.928,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
6.938,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.948,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.958,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.968,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.978,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
6.988,-0.031399,-0.037068,0.007326,-0.007326,0.0,2.224109
6.998,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.008,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.018,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.028,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.038,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.048,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.058,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.068,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.078,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.088,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.098,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.108,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.118,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.128,-0.031591,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.138,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.148,-0.031399,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.158,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.168,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.178,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.188,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.198,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.208,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.218,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.228,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.238,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.248,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.258,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.268,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.278,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.288,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.298,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.308,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.318,-0.031399,-0.037068,0.007326,-0.007326,0.0,2.224109
7.328,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.338,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.348,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.358,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.368,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.378,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.388,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.398,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.408,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.418,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.428,-0.031399,-0.037068,0.007326,-0.007326,0.0,2.224109
7.438,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.448,-0.031495,-0.037068,0.007326,-0.007326,0.0,2.224109
7.458,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.468,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.478,-0.031495,-0.037068,-0.007326,-0.007326,0.0,2.224109
7.488,-0.031495,-0.037068,-0.021978,-0.007326,0.0,2.224109
7.498,-0.031399,-0.037068,-0.007326,-0.007326,0.0,2.224109
9.008,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.018,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.028,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.038,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.048,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.058,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.068,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.078,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.088,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.098,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.108,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.118,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.128,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.138,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.148,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.158,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.168,-0.031878,0.073284,-0.007326,-0.007326,0.0,1.602956
9.178,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.188,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.198,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.208,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.218,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.228,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.238,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.248,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.258,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.268,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.278,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.288,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.298,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.308,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.318,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.328,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.338,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
9.348,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
9.358,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.368,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.378,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.388,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.398,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.408,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.418,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.428,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.438,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.448,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.458,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.468,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
9.478,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.488,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.498,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.508,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.518,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.528,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.538,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.548,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.558,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.568,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.578,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.587,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.598,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.607,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.617,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.627,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.637,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.647,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.657,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.667,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.677,-0.031878,0.073284,-0.007326,-0.007326,0.0,1.602956
9.687,-0.031878,0.073284,-0.021978,-0.007326,0.0,1.602956
9.697,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.707,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.717,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.727,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.737,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.747,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.757,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.767,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.777,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.787,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
9.797,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.807,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
9.817,-0.031878,0.073284,-0.021978,-0.007326,0.0,1.602956
9.827,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.837,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.847,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.857,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.867,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.877,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.887,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.897,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.907,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.917,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.927,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.937,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.947,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.957,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
9.967,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.977,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
9.987,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
9.997,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.007,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.017,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.027,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.037,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.047,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.057,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.067,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.077,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.087,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.097,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.107,-0.031878,0.073284,0.007326,-0.007326,0.0,1.602956
10.117,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.127,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.137,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.147,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.157,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.167,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.177,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.187,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.197,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.207,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
10.217,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.227,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.237,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.247,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.257,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.267,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.277,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.287,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.297,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
10.307,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.317,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.327,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.337,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.347,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.357,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
10.367,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.377,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.387,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.397,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.407,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.417,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
10.427,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.437,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
10.447,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.457,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.467,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.477,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
10.487,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.497,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.507,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.517,-0.031878,0.073284,-0.021978,-0.007326,0.0,1.602956
10.527,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.537,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.547,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.557,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.567,-0.031878,0.073284,-0.021978,-0.007326,0.0,1.602956
10.577,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.587,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.597,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.607,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.617,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.627,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.637,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
10.647,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.657,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.667,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.677,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
10.687,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.697,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.707,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
10.717,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.727,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.737,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.747,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
10.757,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.767,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.777,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
10.787,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.797,-0.031878,0.073284,-0.021978,-0.007326,0.0,1.602956
10.807,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.817,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.827,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.837,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.847,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.857,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.867,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.877,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.887,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.897,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
10.907,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.917,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.927,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.937,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.947,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
